offer_id;dealer_plz;dealer_city;dealer_street_house_nr;make;model;price_raw;gear_count_raw;battery_life_raw;frame_size_raw;wheel_size_raw;is_ebike;description_raw
63399172;2733;Zug;Zieglerstrasse 11;Specialized;Turbo Vado 5.0;CHF 3670.-;22 Gänge;135 km;58 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
57092534;9566;Basel;Zieglerstrasse 90;Cannondale;Synapse Carbon 3;CHF 1210.-;9 Gänge;;50 cm;28 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
75459257;7123;Chur;Steinenvorstadt 139;Trek;Domane SL 6;CHF 2090.-;22 Gänge;;47 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
70186010;2937;Baar;Steinenvorstadt 4;Trek;Domane SL 6;CHF 1060.-;12 Gänge;;53 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
51348480;4881;Aarau;Kellerstrasse 20;Scott;Scale 940;CHF 1110.-;11 Gänge;;49 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
40523833;3473;Chur;Sonnenbergstrasse 24;Specialized;Turbo Vado 5.0;CHF 3320.-;12 Gänge;80 km;53 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
92021270;4075;Chur;Zieglerstrasse 144;Specialized;Turbo Vado 5.0;CHF 2660.-;12 Gänge;130 km;51 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
91169785;6586;Luzern;Zieglerstrasse 6;Cannondale;Synapse Carbon 3;CHF 1220.-;12 Gänge;;59 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
81397695;7016;Zug;Sonnenbergstrasse 14;Haibike;Trekking 7;CHF 4140.-;22 Gänge;130 km;58 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
33297187;1745;Aarau;Steinenvorstadt 28;Cannondale;Synapse Carbon 3;CHF 1590.-;10 Gänge;;47 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
13862850;6326;Zürich;Zieglerstrasse 52;Scott;Scale 940;CHF 1490.-;9 Gänge;;56 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
90687994;4534;St. Gallen;Steinenvorstadt 94;Giant;Explore E+ 2;CHF 4020.-;10 Gänge;114 km;46 cm;29 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
22468634;8768;Bern;Steinenvorstadt 98;Focus;Jam² 6.8;CHF 3440.-;11 Gänge;92 km;50 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
51441322;3437;Baar;Weberstrasse 66;Specialized;Turbo Vado 5.0;CHF 2510.-;11 Gänge;141 km;57 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
17064784;3637;Zug;Weberstrasse 87;Orbea;Gain D30;CHF 4650.-;22 Gänge;110 km;47 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
71881954;4892;Basel;Kellerstrasse 40;Focus;Jam² 6.8;CHF 2800.-;9 Gänge;160 km;54 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
11398244;2915;Bern;Zieglerstrasse 20;Specialized;Turbo Vado 5.0;CHF 2890.-;9 Gänge;101 km;58 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
56790548;3405;Bern;Kellerstrasse 110;Orbea;Gain D30;CHF 4590.-;22 Gänge;90 km;59 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
10794493;4520;St. Gallen;Sonnenbergstrasse 114;Cube;Kathmandu Hybrid Pro;CHF 3900.-;22 Gänge;124 km;50 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
80627683;1175;St. Gallen;Sonnenbergstrasse 70;Haibike;Trekking 7;CHF 1930.-;9 Gänge;136 km;48 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
33390026;9997;Zug;Steinenvorstadt 72;Cube;Kathmandu Hybrid Pro;CHF 4250.-;22 Gänge;98 km;51 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
63545251;1320;Luzern;Steinenvorstadt 24;Scott;Scale 940;CHF 1870.-;9 Gänge;;58 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
75240449;8400;Zug;Steinenvorstadt 149;Cube;Kathmandu Hybrid Pro;CHF 2070.-;12 Gänge;115 km;60 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
76712901;8652;Luzern;Sonnenbergstrasse 28;Cannondale;Synapse Carbon 3;CHF 2040.-;12 Gänge;;49 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
69114647;2429;Zug;Sonnenbergstrasse 11;Haibike;Trekking 7;CHF 4570.-;12 Gänge;149 km;47 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
29554718;7076;Baar;Sonnenbergstrasse 71;Bulls;E-Stream EVO AM 4;CHF 2930.-;12 Gänge;150 km;50 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
78075725;8666;Zürich;Kellerstrasse 82;Focus;Jam² 6.8;CHF 2450.-;10 Gänge;116 km;58 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
56229694;7043;St. Gallen;Weberstrasse 149;Specialized;Turbo Vado 5.0;CHF 2280.-;11 Gänge;100 km;53 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
24790885;8619;Winterthur;Zieglerstrasse 17;Bulls;E-Stream EVO AM 4;CHF 2960.-;9 Gänge;80 km;57 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
68576122;7443;Zürich;Kellerstrasse 58;Orbea;Gain D30;CHF 3830.-;22 Gänge;92 km;51 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
95871125;5803;Basel;Steinenvorstadt 97;Giant;Explore E+ 2;CHF 4020.-;11 Gänge;110 km;48 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
97512072;3379;Bern;Sonnenbergstrasse 89;Giant;Explore E+ 2;CHF 3700.-;9 Gänge;92 km;49 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
21766297;8663;Winterthur;Sonnenbergstrasse 40;Cannondale;Synapse Carbon 3;CHF 900.-;11 Gänge;;55 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
55166342;4956;Winterthur;Sonnenbergstrasse 115;Cube;Kathmandu Hybrid Pro;CHF 2730.-;11 Gänge;83 km;55 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
17595179;7266;St. Gallen;Kellerstrasse 1;Specialized;Turbo Vado 5.0;CHF 2340.-;10 Gänge;122 km;50 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
35825846;5473;Baar;Kellerstrasse 116;Orbea;Gain D30;CHF 3550.-;10 Gänge;92 km;60 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
50044579;9485;Luzern;Zieglerstrasse 144;Orbea;Gain D30;CHF 3260.-;9 Gänge;106 km;50 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
10499569;9619;Chur;Steinenvorstadt 134;Haibike;Trekking 7;CHF 2500.-;10 Gänge;127 km;57 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
14559064;7007;Zürich;Steinenvorstadt 34;Bulls;E-Stream EVO AM 4;CHF 3590.-;9 Gänge;146 km;49 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
79480062;7023;Baar;Steinenvorstadt 45;Specialized;Turbo Vado 5.0;CHF 2520.-;12 Gänge;142 km;57 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
96978996;8387;Baar;Sonnenbergstrasse 120;Trek;Domane SL 6;CHF 2210.-;11 Gänge;;52 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
50258948;6417;Aarau;Kellerstrasse 149;Scott;Scale 940;CHF 1810.-;11 Gänge;;52 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
78903902;9739;Winterthur;Weberstrasse 5;Trek;Domane SL 6;CHF 700.-;12 Gänge;;46 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
51511305;1028;Baar;Weberstrasse 90;Trek;Domane SL 6;CHF 600.-;10 Gänge;;55 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
81590394;8445;Zürich;Zieglerstrasse 59;Giant;Explore E+ 2;CHF 2870.-;10 Gänge;111 km;49 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
89188070;7768;Winterthur;Kellerstrasse 61;Giant;Explore E+ 2;CHF 3060.-;10 Gänge;116 km;54 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
66840734;1855;St. Gallen;Kellerstrasse 51;Scott;Scale 940;CHF 3190.-;22 Gänge;;55 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
18765706;7108;Luzern;Zieglerstrasse 115;Cube;Kathmandu Hybrid Pro;CHF 3190.-;11 Gänge;86 km;49 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
67560744;8622;Winterthur;Zieglerstrasse 117;Cube;Kathmandu Hybrid Pro;CHF 2510.-;10 Gänge;129 km;58 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
86914071;2433;Bern;Steinenvorstadt 56;Trek;Domane SL 6;CHF 1310.-;10 Gänge;;57 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
51169258;4349;Aarau;Zieglerstrasse 55;Focus;Jam² 6.8;CHF 2830.-;9 Gänge;105 km;52 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
76005833;8637;Luzern;Sonnenbergstrasse 115;Bulls;E-Stream EVO AM 4;CHF 3670.-;9 Gänge;156 km;56 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
43341061;8516;Winterthur;Weberstrasse 114;Scott;Scale 940;CHF 1840.-;12 Gänge;;47 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
68005670;1498;Baar;Steinenvorstadt 40;Giant;Explore E+ 2;CHF 2840.-;12 Gänge;143 km;46 cm;29 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
31925884;1270;St. Gallen;Sonnenbergstrasse 28;Specialized;Turbo Vado 5.0;CHF 3090.-;11 Gänge;160 km;51 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
74687381;6395;Winterthur;Weberstrasse 22;Cube;Kathmandu Hybrid Pro;CHF 2640.-;9 Gänge;139 km;57 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
56143159;4690;St. Gallen;Kellerstrasse 117;Cannondale;Synapse Carbon 3;CHF 2070.-;22 Gänge;;49 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
25978297;8514;Basel;Steinenvorstadt 95;Specialized;Turbo Vado 5.0;CHF 3300.-;9 Gänge;155 km;59 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
76129805;8338;Baar;Kellerstrasse 81;Scott;Scale 940;CHF 880.-;9 Gänge;;52 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
92881497;3171;Zug;Weberstrasse 61;Giant;Explore E+ 2;CHF 3580.-;12 Gänge;159 km;49 cm;29 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
91609127;9699;St. Gallen;Zieglerstrasse 118;Orbea;Gain D30;CHF 3730.-;9 Gänge;87 km;46 cm;28 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
54496206;3688;Bern;Zieglerstrasse 110;Cube;Kathmandu Hybrid Pro;CHF 5530.-;22 Gänge;98 km;54 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
70537335;3124;Chur;Zieglerstrasse 19;Haibike;Trekking 7;CHF 3320.-;9 Gänge;140 km;47 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
96875801;8647;St. Gallen;Steinenvorstadt 15;Trek;Domane SL 6;CHF 1120.-;11 Gänge;;52 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
86986272;1028;Chur;Sonnenbergstrasse 71;Scott;Scale 940;CHF 2430.-;12 Gänge;;55 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
87957571;4465;Bern;Steinenvorstadt 58;Focus;Jam² 6.8;CHF 3040.-;12 Gänge;137 km;51 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
32861368;4651;Baar;Weberstrasse 12;Specialized;Turbo Vado 5.0;CHF 3270.-;12 Gänge;83 km;60 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
76896173;3788;Zug;Weberstrasse 150;Haibike;Trekking 7;CHF 2230.-;12 Gänge;135 km;59 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
30643170;2847;Chur;Weberstrasse 89;Orbea;Gain D30;CHF 3770.-;11 Gänge;82 km;48 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
56376161;7961;Winterthur;Steinenvorstadt 86;Cannondale;Synapse Carbon 3;CHF 1510.-;22 Gänge;;57 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
78916426;5298;Luzern;Zieglerstrasse 150;Cube;Kathmandu Hybrid Pro;CHF 4160.-;22 Gänge;105 km;47 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
10272550;9599;Aarau;Weberstrasse 17;Scott;Scale 940;CHF 1210.-;10 Gänge;;53 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
19666344;7241;Luzern;Steinenvorstadt 146;Cannondale;Synapse Carbon 3;CHF 2240.-;11 Gänge;;49 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
38358961;6663;Zürich;Weberstrasse 86;Trek;Domane SL 6;CHF 1870.-;9 Gänge;;56 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
93543157;1157;Baar;Steinenvorstadt 93;Specialized;Turbo Vado 5.0;CHF 2380.-;11 Gänge;119 km;51 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
88581048;4575;Luzern;Kellerstrasse 69;Cube;Kathmandu Hybrid Pro;CHF 2130.-;12 Gänge;141 km;47 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
70546414;3520;Zug;Weberstrasse 57;Bulls;E-Stream EVO AM 4;CHF 3430.-;12 Gänge;82 km;46 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
35823853;3103;Aarau;Steinenvorstadt 53;Orbea;Gain D30;CHF 3600.-;22 Gänge;143 km;47 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
26096079;8124;St. Gallen;Steinenvorstadt 19;Specialized;Turbo Vado 5.0;CHF 2420.-;11 Gänge;105 km;59 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
47301819;3040;Baar;Steinenvorstadt 67;Focus;Jam² 6.8;CHF 2850.-;9 Gänge;125 km;52 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
31480247;7812;Zug;Steinenvorstadt 137;Cannondale;Synapse Carbon 3;CHF 2620.-;22 Gänge;;50 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
18238835;9241;Aarau;Weberstrasse 110;Haibike;Trekking 7;CHF 3290.-;9 Gänge;122 km;54 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
98532075;8412;Zürich;Sonnenbergstrasse 118;Cannondale;Synapse Carbon 3;CHF 760.-;9 Gänge;;57 cm;28 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
72680164;8926;Zug;Steinenvorstadt 72;Cube;Kathmandu Hybrid Pro;CHF 2990.-;12 Gänge;121 km;50 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
79347820;5229;Baar;Kellerstrasse 63;Cannondale;Synapse Carbon 3;CHF 1400.-;11 Gänge;;47 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
54093912;2469;Chur;Zieglerstrasse 104;Trek;Domane SL 6;CHF 1510.-;9 Gänge;;48 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
96519347;1500;Bern;Sonnenbergstrasse 130;Cube;Kathmandu Hybrid Pro;CHF 2480.-;12 Gänge;89 km;47 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
26853321;9988;Winterthur;Zieglerstrasse 27;Cannondale;Synapse Carbon 3;CHF 1810.-;10 Gänge;;46 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
39371333;6654;Baar;Steinenvorstadt 133;Haibike;Trekking 7;CHF 2730.-;11 Gänge;115 km;55 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
94694949;3882;Luzern;Kellerstrasse 133;Orbea;Gain D30;CHF 3770.-;10 Gänge;127 km;52 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
27566646;3954;Chur;Zieglerstrasse 35;Giant;Explore E+ 2;CHF 2840.-;11 Gänge;109 km;51 cm;28 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
97239846;4048;Luzern;Steinenvorstadt 56;Trek;Domane SL 6;CHF 2500.-;22 Gänge;;53 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
98673767;8156;Chur;Zieglerstrasse 79;Cube;Kathmandu Hybrid Pro;CHF 2970.-;10 Gänge;132 km;58 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
98554798;4345;St. Gallen;Zieglerstrasse 7;Focus;Jam² 6.8;CHF 4370.-;10 Gänge;114 km;60 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
24277637;8870;Luzern;Weberstrasse 51;Cannondale;Synapse Carbon 3;CHF 2020.-;12 Gänge;;60 cm;28 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
41773977;9831;Winterthur;Kellerstrasse 117;Scott;Scale 940;CHF 1550.-;12 Gänge;;48 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
15404329;9037;Chur;Kellerstrasse 23;Focus;Jam² 6.8;CHF 3740.-;22 Gänge;147 km;48 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
84330032;7646;Chur;Steinenvorstadt 92;Trek;Domane SL 6;CHF 1280.-;11 Gänge;;50 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
11880680;4345;Luzern;Steinenvorstadt 70;Orbea;Gain D30;CHF 4200.-;12 Gänge;143 km;58 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
11593047;1480;St. Gallen;Zieglerstrasse 143;Haibike;Trekking 7;CHF 2820.-;9 Gänge;158 km;57 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
63133418;8170;Aarau;Steinenvorstadt 83;Scott;Scale 940;CHF 1170.-;22 Gänge;;52 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
56171543;4060;Baar;Sonnenbergstrasse 146;Cube;Kathmandu Hybrid Pro;CHF 2780.-;10 Gänge;147 km;54 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
57454936;7723;Luzern;Steinenvorstadt 143;Focus;Jam² 6.8;CHF 3260.-;10 Gänge;146 km;49 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
96153640;3427;St. Gallen;Steinenvorstadt 75;Giant;Explore E+ 2;CHF 2640.-;10 Gänge;123 km;60 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
97435709;7598;Basel;Kellerstrasse 130;Cannondale;Synapse Carbon 3;CHF 2020.-;12 Gänge;;56 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
74764811;2688;Aarau;Sonnenbergstrasse 37;Focus;Jam² 6.8;CHF 3320.-;11 Gänge;122 km;49 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
47243385;2168;Basel;Kellerstrasse 29;Cube;Kathmandu Hybrid Pro;CHF 3330.-;9 Gänge;140 km;60 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
27736678;9914;Winterthur;Steinenvorstadt 107;Giant;Explore E+ 2;CHF 3450.-;22 Gänge;122 km;49 cm;28 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
72232166;6588;St. Gallen;Weberstrasse 120;Trek;Domane SL 6;CHF 750.-;12 Gänge;;47 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
39405945;9797;Chur;Steinenvorstadt 84;Bulls;E-Stream EVO AM 4;CHF 3960.-;12 Gänge;102 km;49 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
26285170;3637;Zürich;Sonnenbergstrasse 19;Giant;Explore E+ 2;CHF 3110.-;12 Gänge;151 km;52 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
13435640;2992;St. Gallen;Kellerstrasse 95;Focus;Jam² 6.8;CHF 2740.-;12 Gänge;115 km;59 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
22985802;5838;Winterthur;Steinenvorstadt 15;Trek;Domane SL 6;CHF 2590.-;22 Gänge;;52 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
61828857;9715;Luzern;Kellerstrasse 93;Trek;Domane SL 6;CHF 2000.-;22 Gänge;;56 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
13885652;9584;Aarau;Steinenvorstadt 29;Scott;Scale 940;CHF 1390.-;10 Gänge;;53 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
88222952;7588;Zug;Weberstrasse 147;Orbea;Gain D30;CHF 2160.-;11 Gänge;125 km;46 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
84965630;7473;Bern;Weberstrasse 38;Trek;Domane SL 6;CHF 1630.-;9 Gänge;;58 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
62784953;2791;Zug;Zieglerstrasse 135;Orbea;Gain D30;CHF 3940.-;9 Gänge;83 km;59 cm;28 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
76797954;7408;Bern;Steinenvorstadt 109;Specialized;Turbo Vado 5.0;CHF 2900.-;22 Gänge;154 km;48 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
21604095;8560;Chur;Zieglerstrasse 117;Focus;Jam² 6.8;CHF 2940.-;9 Gänge;91 km;53 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
92873213;6262;Zürich;Sonnenbergstrasse 99;Specialized;Turbo Vado 5.0;CHF 3080.-;12 Gänge;128 km;53 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
94835819;2937;Baar;Sonnenbergstrasse 88;Cube;Kathmandu Hybrid Pro;CHF 2620.-;11 Gänge;153 km;50 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
98565901;4220;Basel;Zieglerstrasse 107;Bulls;E-Stream EVO AM 4;CHF 3210.-;10 Gänge;118 km;60 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
60462392;7968;Luzern;Sonnenbergstrasse 102;Cube;Kathmandu Hybrid Pro;CHF 3900.-;22 Gänge;82 km;48 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
72055405;5269;Zürich;Zieglerstrasse 30;Cube;Kathmandu Hybrid Pro;CHF 4790.-;22 Gänge;80 km;52 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
64319976;6959;Baar;Steinenvorstadt 26;Giant;Explore E+ 2;CHF 2830.-;11 Gänge;94 km;55 cm;28 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
85020142;8376;Bern;Steinenvorstadt 146;Orbea;Gain D30;CHF 3080.-;11 Gänge;133 km;48 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
39628529;2720;St. Gallen;Weberstrasse 130;Cube;Kathmandu Hybrid Pro;CHF 2450.-;12 Gänge;155 km;59 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
17386606;5630;Bern;Weberstrasse 42;Haibike;Trekking 7;CHF 3960.-;10 Gänge;126 km;56 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
